platform,website,date,zipcode,rank,page,query,prod_id,upc,product,manufacturer,model,price,list_price,in_stock,max_qty,seller,arrives,shipping,shipping_price,shipping_options,store_stock,store_address,store_zip,store_price,weight,reviews,rating,quantity1,quantity2,quantity3,quantity4,quantity5,ads,calc_rank,calc_inven,calc_promo,calc_ship
LOW,https://www.lowes.com/,1584687201761,78722,16.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,786682,,20-Volt Max 1/2-in Variable Speed Cordless Hammer Drill (2 Batteries Included and Charger Included),PORTER-CABLE,PCC621LB,83.4,139.0,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.6,72.0,4.1944,4.0,0.0,,,,0.0,16.0,4.0,1.0,7
LOW,https://www.lowes.com/,1584687204098,78722,17.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,672795,,XR 20-Volt Max 1/2-in Drive Variable Brushless Cordless Impact Wrench (1-Battery Included and Charger Included),DEWALT,DCF899M1,319.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,7.2,155.0,4.729,3.0,0.0,,,,0.0,17.0,3.0,0.0,2
LOW,https://www.lowes.com/,1584687209754,78722,18.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1033800,,V20 20-Volt Max 1/2-in Cordless Drill (Charger Included),CRAFTSMAN,CMCD700C1-10LW,69.0,79.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.67,287.0,4.7282,22.0,0.0,,,,0.0,18.0,22.0,1.0,2
LOW,https://www.lowes.com/,1584687213769,78722,19.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,607803,,20-Volt Max 1/2-in Variable Speed Brushless Cordless Hammer Drill,DEWALT,DCD996B,129.0,159.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.4,83.0,4.4578,1.0,0.0,,,,0.0,19.0,1.0,1.0,2
LOW,https://www.lowes.com/,1584687215960,78722,20.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1049878,,Bulldog CORE18V 1-in SDS-Plus Cordless Rotary Hammer (1-Battery and Charge Included),Bosch,GBH18V-26DK15,199.0,299.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,6.3,18.0,4.6111,7.0,0.0,,,,0.0,20.0,7.0,1.0,2
LOW,https://www.lowes.com/,1584687568136,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK940D2,797359,,9-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK940D2,749.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,44.4,33.0,4.5,,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1584687584957,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK283D2,779395,,XR 2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK283D2,299.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,9.2,260.0,4.9,4.0,0.0,,,,0.0,21.0,4.0,0.0,2
LOW,https://www.lowes.com/,1584687601866,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK287D1M1,1036522,,XR 2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK287D1M1,329.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,10.0,134.0,4.8,3.0,0.0,,,,0.0,21.0,3.0,0.0,2
LOW,https://www.lowes.com/,1584687932297,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20BDCDMT120C,611681,,Matrix 20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,BDCDMT120C,49.0,59.0,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.25,,4.7,0.0,0.0,,,,0.0,21.0,0.0,1.0,7
LOW,https://www.lowes.com/,1584687962203,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20DR260C,619208,,5.2-Amp 3/8-in Keyless Corded Drill,BLACK+DECKER,DR260C,34.98,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.5,132.0,4.5,9.0,0.0,,,,0.0,21.0,9.0,0.0,2
LOW,https://www.lowes.com/,1584687991825,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=SKIL%206445-04,617598,,1/2-in Corded Hammer Drill,SKIL,6445-04,49.98,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,127.0,4.0,0.0,0.0,,,,0.0,21.0,0.0,0.0,2
LOW,https://www.lowes.com/,1584688014639,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LDX120C,15822,,20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,LDX120C,44.0,49.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.9,25.0,4.5,,0.0,,,,0.0,21.0,0.0,1.0,7
HD,https://www.homedepot.com/,1584687438797,78722,1.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,100650378,,"Milwaukee M18 18-Volt Lithium-Ion Cordless Drill Driver/Impact Driver Combo Kit (2-Tool) w/(2) 1.5Ah Batteries, Charger, Tool Bag",Milwaukee,2691-22,179.0,199.0,,,,,Free delivery,,,,,,,,1467.0,4.6,23.0,,,,,0.0,1.0,23.0,1.0,2
HD,https://www.homedepot.com/,1584687440428,78722,2.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,312175662,,Milwaukee M18 FUEL 18-Volt Lithium-Ion Brushless Cordless 1/2 in. Impact Wrench with Friction Ring Kit W/ Free FUEL Impact Driver,Milwaukee,2767-22-2853-20,449.0,578.0,,,,,Free delivery,,,Free ship to store for pickup,,,,7.5,505.0,4.8,,,,,,0.0,2.0,0.0,1.0,2
HD,https://www.homedepot.com/,1584687442415,78722,3.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,305063033,,Milwaukee M18 FUEL 18-Volt Lithium-Ion Brushless Cordless Hammer Drill and Impact Driver Combo Kit (2-Tool) with Two 5Ah Batteries,Milwaukee,2997-22,349.0,399.0,,,,,Free delivery,,,,,,,,697.0,4.7,9.0,,,,,0.0,3.0,9.0,1.0,2
HD,https://www.homedepot.com/,1584687444513,78722,4.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067489,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo Kit (2-Tool) 2 Batteries 1.3Ah and Charger,DEWALT,DCK278C2,229.0,,,,,,Free delivery,,,,,,,,791.0,4.7,12.0,,,,,0.0,4.0,12.0,0.0,2
HD,https://www.homedepot.com/,1584687446151,78722,5.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,309659483,,"RYOBI 18-Volt ONE+ Lithium-Ion Cordless 2-Tool Combo Kit w/ Drill/Driver, Impact Driver, (2) 1.5 Ah Batteries, Charger and Bag",RYOBI,P1817,129.0,,,,,,Free delivery,,,,,,,,747.0,4.6,16.0,,,,,0.0,5.0,16.0,0.0,2
HD,https://www.homedepot.com/,1584687448182,78722,6.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067442,,"DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/2 in. Drill Driver w/ (2) Batteries 1.3Ah, Charger & Bag",DEWALT,DCD708C2,159.0,,,,,,Free delivery,,,,,,,2.4,920.0,4.7,8.0,,,,,0.0,6.0,8.0,0.0,2
HD,https://www.homedepot.com/,1584687450126,78722,7.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,204279858,,"DEWALT 20-Volt MAX Lithium-Ion Cordless 1/2 in. Drill/Driver Kit with (2) 20-Volt Batteries 1.3Ah, Charger and Tool Bag",DEWALT,DCD771C2,99.0,159.0,,,,,Free delivery,,,Free ship to store for pickup,,,,6.75,3321.0,4.6,,,,,,0.0,7.0,0.0,1.0,2
HD,https://www.homedepot.com/,1584687451817,78722,8.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067645,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/4 in. Impact Driver with 2 Batteries 1.3 Ah Charger and Bag,DEWALT,DCF809C2,119.0,159.0,,,,,Free delivery,,,,,,,2.1,144.0,4.5,21.0,,,,,0.0,8.0,21.0,1.0,2
HD,https://www.homedepot.com/,1584687454356,78722,9.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,309677402,,"RYOBI 18-Volt ONE+ Lithium-Ion Cordless 2-Tool Combo Kit w/ Drill/Driver, Circular Saw, (2) 1.5 Ah Batteries, Charger, and Bag",RYOBI,P1816,99.0,129.0,,,,,Free delivery,,,,,,,,322.0,4.6,4.0,,,,,0.0,9.0,4.0,1.0,2
HD,https://www.homedepot.com/,1584687456811,78722,10.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,206510146,,"DEWALT 20-Volt MAX Lithium-Ion Cordless Combo Kit (9-Tool) with (2) Batteries 2Ah, Charger and (2) Contractor Bags",DEWALT,DCK940D2,499.88,,,,,,Free delivery,,,Free ship to store for pickup,,,,,1656.0,4.6,,,,,,0.0,10.0,0.0,0.0,2
HD,https://www.homedepot.com/,1584687460174,78722,11.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,309677412,,RYOBI 18-Volt ONE+ Lithium-Ion Cordless 1/2 in. Drill/Driver Kit with (1) 1.5 Ah Battery and 18-Volt Charger,RYOBI,P215K,69.0,,,,,,Free delivery,,,,,,,2.65,135.0,4.4,3.0,,,,,0.0,11.0,3.0,0.0,2
HD,https://www.homedepot.com/,1584687463523,78722,12.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,206524075,,"DEWALT 20-Volt MAX XR Lithium-Ion Cordless Brushless Drill/Impact Combo Kit (2-Tool) with (2) Batteries 2Ah, Charger and Bag",DEWALT,DCK283D2,199.0,,,,,,Free delivery,,,,,,,,398.0,4.9,7.0,,,,,0.0,12.0,7.0,0.0,2
HD,https://www.homedepot.com/,1584687464829,78722,13.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,311807605,,RYOBI 18-Volt ONE+ Brushless Impact Driver w/Free ONE+ LITHIUM+ HP 3 Ah Battery 2-Pack Starter Kit w/ Charger & Bag,RYOBI,P166-P238,99.0,178.0,,,,,Free delivery,,,Free ship to store for pickup,,,,,3181.0,4.8,,,,,,0.0,13.0,0.0,1.0,2
HD,https://www.homedepot.com/,1584687466551,78722,14.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,304051266,,DEWALT 20-Volt MAX XR Lithium-Ion Cordless Brushless Drill/Impact Combo Kit (2-Tool) with (1) Battery 2Ah and (1) Battery 4Ah,DEWALT,DCK287D1M1,299.0,,,,,,Free delivery,,,,,,,,344.0,4.7,5.0,,,,,0.0,14.0,5.0,0.0,2
HD,https://www.homedepot.com/,1584687470007,78722,15.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,202922366,,"DEWALT 20-Volt MAX Lithium-Ion Cordless Drill/Impact Combo Kit (2-Tool) with (2) Batteries 1.5Ah, Charger and Tool Bag",DEWALT,DCK280C2,179.0,229.0,,,,,Free delivery,,,,,,,,797.0,4.6,10.0,,,,,0.0,15.0,10.0,1.0,2
HD,https://www.homedepot.com/,1584687472029,78722,16.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,305491315,,"Milwaukee M18 18-Volt Lithium-Ion Brushless Cordless Compact Drill/Impact Combo Kit (2-Tool) W/ (2) 2.0Ah Batteries, Charger & Bag",Milwaukee,2892-22CT,229.0,,,,,,Free delivery,,,,,,,,417.0,4.6,4.0,,,,,0.0,16.0,4.0,0.0,2
HD,https://www.homedepot.com/,1584687474582,78722,17.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308960627,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Cordless Brushless 1/2 in. Compact Hammer Drill Kit,DEWALT,DCD709C2,179.0,,,,,,Free delivery,,,,,,,2.5,141.0,4.7,10.0,,,,,0.0,17.0,10.0,0.0,2
HD,https://www.homedepot.com/,1584687476098,78722,18.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,202080348,,Bosch Bulldog Xtreme 8 Amp 1 in. Corded Variable Speed SDS-Plus Concrete/Masonry Rotary Hammer Drill with Carrying Case,Bosch,11255VSR,199.0,,,,,,Free delivery,,,,,,,11.3,552.0,4.7,14.0,,,,,0.0,18.0,14.0,0.0,2
HD,https://www.homedepot.com/,1584687478220,78722,19.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,310823075,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/2 in. Drill Driver with Bonus Oscillating Tool (Tool-Only),DEWALT,DCD708C2W354B,289.0,,,,,,Free delivery,,,Free ship to store for pickup,,,,,991.0,4.7,,,,,,0.0,19.0,0.0,0.0,2
HD,https://www.homedepot.com/,1584687481717,78722,20.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,310339603,,"RYOBI 18-Volt ONE+ Lithium-Ion Cordless 1/2 in. Drill/Driver Kit with (2) 1.5 Ah Batteries, Charger, and Bag",RYOBI,P215K1,99.0,,,,,,Free delivery,,,,,,,2.65,245.0,4.6,5.0,,,,,0.0,20.0,5.0,0.0,2
HD,https://www.homedepot.com/,1584688089366,78722,0.0,1.0,https://www.homedepot.com/s/BLACK+DECKER%20LDX120C%20drills?isSearch=true&Nao=0,203124591,,BLACK+DECKER 20-Volt MAX Lithium-Ion Cordless 3/8 in. Drill/Driver with Battery 1.5Ah and Charger,BLACK+DECKER,LDX120C,44.0,46.4,,,,,Free delivery,,,Free ship to store for pickup,,,,3.925,259.0,4.2,,,,,,0.0,21.0,0.0,1.0,2
WMT,https://www.walmart.com/,1584687282931,78722,0.0,1.0,https://www.walmart.com/search/?cat_id=0&query=Bosch%2011255VSR%20drills&sort=&page=1&ps=40,108837332,704660006104.0,Bosch 11255VSR Rotary Hammerdrill Replacement Switch Contact # 1611329024,Bosch,11255VSR,7.99,,1.0,12.0,Buckeye Tool Supply,1585249200000.0,VALUE,0.0,2.0,,,,,0.1,215.0,4.8,43.0,0.0,,,,0.0,21.0,12.0,0.0,7
WMT,https://www.walmart.com/,1584687303787,78722,0.0,1.0,https://www.walmart.com/search/?cat_id=0&query=DEWALT%20DCD791D2%20drills&sort=&page=1&ps=40,52660164,885911425308.0,"DeWalt 20V MAX XR Compact 1/2"" Drill/Driver (2.0Ah) w/ 2 Batteries and Kit Box (DCD791D2)",DEWALT,DCD791D2,179.0,,1.0,12.0,Walmart.com,1585162800000.0,STANDARD,0.0,2.0,Unknown,"2525 W Anderson Ln, Austin, TX",78757.0,,4.0,47.0,4.7,231.0,1.0,,,,0.0,21.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687314397,78722,0.0,1.0,https://www.walmart.com/search/?cat_id=0&query=BLACK+DECKER%20BDCDD220C%20drills&sort=&page=1&ps=40,51824808,885911447461.0,"BLACK+DECKER 20-Volt MAX* Lithium 2 Speed Cordless Drill, BDCDD220C",BLACK+DECKER,BDCDD220C,64.99,,1.0,12.0,Everest Ventures,1585162800000.0,VALUE,0.0,2.0,,,,,3.6,10.0,4.9,5.0,1.0,,,,0.0,21.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687331957,78722,0.0,1.0,https://www.walmart.com/search/?cat_id=0&query=PORTER-CABLE%20PCC621LB%20drills&sort=&page=1&ps=40,465022328,614405250757.0,Porter Cable OEM PCC691L 20V 90599245-01 Lithium Ion charger PCC621LB PCC710LA,PORTER-CABLE,PCC621LB,31.28,40.66,1.0,12.0,PowerToolReplacementParts,1585076400000.0,STANDARD,0.0,1.0,,,,,,0.0,,4.0,0.0,,,,0.0,21.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687800298,78722,1.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,303303799,889526116651.0,"Hyper Tough 18-Volt Ni-cad Cordless Drill, AQ75023G",Hyper Tough,AQ75023G,19.83,29.99,1.0,12.0,Walmart.com,1585335600000.0,STANDARD,5.99,2.0,In stock,"2525 W Anderson Ln, Austin, TX",78757.0,19.83,4.685,569.0,4.3,2083.0,0.0,,,,0.0,1.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687804429,78722,2.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,290983234,889526201203.0,"Hyper Tough 20-Volt Max Lithium-ion Cordless Drill / Driver, AQ75034G",Hyper Tough,AQ75034G,29.64,44.46,1.0,12.0,Walmart.com,1585162800000.0,STANDARD,5.99,2.0,Limited stock,"2525 W Anderson Ln, Austin, TX",78757.0,29.64,3.968,107.0,4.6,983.0,0.0,4.0,,,0.0,2.0,4.0,1.0,7
WMT,https://www.walmart.com/,1584687807116,78722,3.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,54461297,885911491808.0,"BLACK+DECKER 20-Volt Lithium-Ion Cordless Drill-Driver With 128-Piece Project Kit, LD120128PKWM",BLACK+DECKER,LD120128PKWM,69.35,110.0,1.0,12.0,Walmart.com,1585335600000.0,STANDARD,0.0,1.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,,7.0,146.0,4.6,1075.0,0.0,,,,0.0,3.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687810624,78722,4.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,812307876,885911593205.0,"BLACK+DECKER 20-Volt Lithium Cordless Drill With 44 Piece Project Kit, BCD70250PKWM",BLACK+DECKER,BCD70250PKWM,42.4,57.0,1.0,12.0,Walmart.com,1585335600000.0,STANDARD,0.0,2.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,25.0,4.5,126.0,4.6,513.0,0.0,,,,0.0,4.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687813561,78722,5.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,635587897,885911554046.0,"BLACK+DECKER 20-Volt MAX* Lithium Cordless Drill With 2 Batteries, BCD702C2BWM",BLACK+DECKER,BCD702C2BWM,59.99,74.82,1.0,12.0,Walmart.com,1585854000000.0,STANDARD,0.0,1.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,25.0,3.0,170.0,4.6,95.0,0.0,,,,0.0,5.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687816831,78722,6.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,25864361,885911187510.0,"BLACK+DECKER 18-Volt Ni-Cad Cordless Drill-Driver, GC1801",BLACK+DECKER,GC1801,25.0,39.97,1.0,12.0,Walmart.com,1585854000000.0,STANDARD,5.99,1.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,15.0,4.8,112.0,4.3,35.0,0.0,,,,0.0,6.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687820602,78722,7.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,739032180,886098001958.0,"Hyper Tough 6.0-Amp 1/2-Inch Corded Hammer Drill, DL1137",Hyper Tough,DL1137,24.84,32.29,1.0,12.0,Walmart.com,1585335600000.0,STANDARD,5.99,2.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,,4.96,85.0,3.9,556.0,0.0,,,,0.0,7.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687824151,78722,8.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,42540322,885911373067.0,"BLACK+DECKER 20-Volt MAX* Matrix Lithium Cordless Drill, BDCDMT120C",BLACK+DECKER,BDCDMT120C,50.79,62.49,1.0,10.0,Walmart.com,1585162800000.0,STANDARD,0.0,1.0,Unknown,"2525 W Anderson Ln, Austin, TX",78757.0,,4.25,33.0,4.8,36.0,0.0,,,,0.0,8.0,10.0,1.0,7
WMT,https://www.walmart.com/,1584687827313,78722,9.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,414256717,810022392379.0,"HART 20-Volt Cordless 3/8-inch Drill/Driver Kit, 1.5Ah Lithium-Ion Battery",HART,HPDD50B,48.88,,1.0,12.0,Walmart.com,1585162800000.0,STANDARD,0.0,2.0,In stock,"2525 W Anderson Ln, Austin, TX",78757.0,48.88,3.6,22.0,4.6,225.0,0.0,7.0,,,0.0,9.0,7.0,0.0,7
WMT,https://www.walmart.com/,1584687830816,78722,10.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,138602068,885911554022.0,"BLACK+DECKER 20-Volt MAX* Lithium Cordless Drill, BCD702C1",BLACK+DECKER,BCD702C1,50.0,,1.0,12.0,T.I.J. DEALS (SN RECORDED),1585162800000.0,VALUE,0.0,4.0,,,,,3.4,84.0,4.8,58.0,1.0,,,,0.0,10.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687834516,78722,11.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,638232778,,"BEAUDENS 20V Cordless Drill Driver with 2000mAh Lithium-ion Battery, Lightweight and 61pcs Bits, 21+1 Torque Setting and Variable Speed for Home and DIY, 3/8 inches Quick Release Chuck",BEAUDENS,8520S-200Li+ CBA1701+ XZ1800-1500GL,59.99,129.99,1.0,12.0,Samonline,1585162800000.0,VALUE,0.0,1.0,,,,,5.29,11.0,4.8,441.0,0.0,,,,0.0,11.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687838167,78722,12.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,45736075,885911414524.0,"BLACK+DECKER 3/8-Inch 5.2 Amp Corded Drill-Driver, DR260C",BLACK+DECKER,DR260C,25.84,39.97,1.0,12.0,Walmart.com,1585249200000.0,STANDARD,5.99,1.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,15.0,,21.0,4.4,1056.0,1.0,,,,0.0,12.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687841279,78722,13.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,170985303,608939653184.0,XtremepowerUS 2200W Electric Jack Hammer Concrete Demolition (2) Chisel Point Flat Bit with Carrying Case,XtremepowerUS,61108-XP,129.95,399.95,1.0,12.0,ihubdeal,1585162800000.0,VALUE,0.0,1.0,,,,,49.0,7.0,4.7,14561.0,0.0,,,,0.0,13.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687844571,78722,14.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,136044979,766897743061.0,"Pink Power PP182 18V Cordless Drill Driver Set for Women - Tool Case, 18 Volt Electric Drill, Charger and 2 Batteries",Pink Power,PP182,64.99,,1.0,12.0,Sunbelt Products,1585249200000.0,VALUE,0.0,2.0,,,,,3.5,13.0,4.7,615.0,1.0,,,,0.0,14.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687848193,78722,15.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,163029768,45242363735.0,Milwaukee M18 FUEL Brushless Lithium-Ion Cordless Hammer Drill - Bare Tool,Milwaukee,2704-20,178.18,,1.0,12.0,Sirr0und INC,1585162800000.0,STANDARD,0.0,3.0,,,,,4.7,12.0,3.9167,192.0,0.0,,,,0.0,15.0,12.0,0.0,7
WMT,https://www.walmart.com/,1584687851432,78722,16.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,44686625,39725040626.0,"SKIL 6445-04 1/2"" 7A Corded Hammer Drill",SKIL,6445-04,37.17,55.56,1.0,10.0,Walmart.com,1585162800000.0,STANDARD,0.0,2.0,Unknown,"2525 W Anderson Ln, Austin, TX",78757.0,,5.75,30.0,4.6,82.0,0.0,,,,0.0,16.0,10.0,1.0,7
WMT,https://www.walmart.com/,1584687854147,78722,17.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,570212442,192664991753.0,"Stalwart Electric Power Drill with 6-Foot Cord – Variable Speed, Reversable Wired Screwdriver",Stalwart,HW5500047,29.95,,1.0,12.0,Walmart.com,1585076400000.0,EXPEDITED,5.99,1.0,Unknown,"2525 W Anderson Ln, Austin, TX",78757.0,,5.0,1.0,1.0,604.0,1.0,,,,0.0,17.0,12.0,1.0,2
WMT,https://www.walmart.com/,1584687857692,78722,18.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,352103037,885911423106.0,Black & Decker BDCD120VA 20V Max Lithium Ion Drill Driver Project Kit w/ Charger,BLACK+DECKER,BDCD120VA,62.99,96.99,1.0,12.0,VM Express,1585076400000.0,EXPEDITED,0.0,1.0,,,,,5.05,2.0,5.0,169.0,0.0,,,,0.0,18.0,12.0,1.0,2
WMT,https://www.walmart.com/,1584687860639,78722,19.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,24491109,885911235822.0,"BLACK+DECKER 20-Volt MAX* Lithium-Ion Drill-Driver, LDX120C",BLACK+DECKER,LDX120C,46.16,59.99,1.0,12.0,Walmart.com,1585162800000.0,STANDARD,0.0,1.0,Out of stock,"2525 W Anderson Ln, Austin, TX",78757.0,40.0,3.4,95.0,4.6,91.0,0.0,,,,0.0,19.0,12.0,1.0,7
WMT,https://www.walmart.com/,1584687864431,78722,20.0,1.0,https://www.walmart.com/search/?cat_id=0&query=drills&sort=best_seller&page=1&ps=40,39917051,885911382311.0,"PORTER CABLE 20-Volt 1/2-Inch Lithium-Ion Drill-Driver, PCC601LA",PORTER-CABLE,PCC601LA,64.99,79.99,1.0,12.0,Walmart.com,1585249200000.0,STANDARD,0.0,1.0,Unknown,"2525 W Anderson Ln, Austin, TX",78757.0,,4.4,3.0,5.0,1.0,0.0,1.0,,,0.0,20.0,1.0,1.0,7
